run_id,M,N,noise,mode,p,p_channel,fidelity_init,fidelity_final,eps_L_init,eps_L_final,purity_init,purity_final,error_reduction_ratio,max_depth,iterations,purification_level,twirling_enabled,bloch_r_init,bloch_r_final
M2_N2_dephase_z_iid_p_p0.10000,2,2,dephase_z,iid_p,0.1,0.1,0.8556249999999999,0.99485638243287,0.1583528941007039,0.0717190181690327,0.7482249999999998,1.0,0.4529062672098895,4,1,4,False,,
M2_N2_dephase_z_iid_p_p0.10000,2,2,dephase_z,iid_p,0.1,0.1,0.8556249999999999,0.99485638243287,0.1583528941007039,0.0717190181690327,0.7482249999999998,1.0000000000000002,0.4529062672098893,5,1,5,False,,
M2_N2_dephase_z_iid_p_p0.10000,2,2,dephase_z,iid_p,0.1,0.1,0.8556249999999999,0.99485638243287,0.1583528941007039,0.0717190181690327,0.7482249999999998,1.0,0.4529062672098895,6,1,6,False,,
M2_N2_dephase_z_iid_p_p0.10000,2,2,dephase_z,iid_p,0.1,0.1,0.8556249999999999,0.99485638243287,0.1583528941007039,0.0717190181690327,0.7482249999999998,1.0,0.4529062672098893,7,1,7,False,,
M2_N2_dephase_z_iid_p_p0.10000,2,2,dephase_z,iid_p,0.1,0.1,0.8556249999999999,0.99485638243287,0.1583528941007039,0.0717190181690327,0.7482249999999998,1.0,0.4529062672098893,8,1,8,False,,
M2_N2_dephase_z_iid_p_p0.10000,2,2,dephase_z,iid_p,0.1,0.1,0.8556249999999999,0.99485638243287,0.1583528941007039,0.0717190181690327,0.7482249999999998,1.0,0.4529062672098893,9,1,9,False,,
M2_N2_dephase_z_iid_p_p0.10000,2,2,dephase_z,iid_p,0.1,0.1,0.8556249999999999,0.99485638243287,0.1583528941007039,0.0717190181690327,0.7482249999999998,1.0,0.4529062672098893,10,1,10,False,,
M2_N2_dephase_z_iid_p_p0.20000,2,2,dephase_z,iid_p,0.2,0.2,0.7224999999999999,0.7224999999999999,0.3023122342543139,0.3023122342543139,0.5776,0.5776,1.0,0,1,0,False,,
M2_N2_dephase_z_iid_p_p0.20000,2,2,dephase_z,iid_p,0.2,0.2,0.7224999999999999,0.9226108033240998,0.3023122342543139,0.1810879592454071,0.5776,0.902763177078138,0.5990096950329526,1,1,1,False,,
M2_N2_dephase_z_iid_p_p0.20000,2,2,dephase_z,iid_p,0.2,0.2,0.7224999999999999,0.969622032486464,0.3023122342543139,0.1706455245867688,0.5776,0.9972479415066796,0.5644678092756803,2,1,2,False,,
M2_N2_dephase_z_iid_p_p0.20000,2,2,dephase_z,iid_p,0.2,0.2,0.7224999999999999,0.9709386854618706,0.3023122342543139,0.1704712454214229,0.5776,0.9999980987019886,0.563891321970177,3,1,3,False,,
M2_N2_dephase_z_iid_p_p0.20000,2,2,dephase_z,iid_p,0.2,0.2,0.7224999999999999,0.9709395947735664,0.3023122342543139,0.1704711272503958,0.5776,0.9999999999990964,0.5638909310795225,4,1,4,False,,
M2_N2_dephase_z_iid_p_p0.20000,2,2,dephase_z,iid_p,0.2,0.2,0.7224999999999999,0.9709395947739988,0.3023122342543139,0.1704711272503395,0.5776,1.0,0.5638909310793365,5,1,5,False,,
M2_N2_dephase_z_iid_p_p0.20000,2,2,dephase_z,iid_p,0.2,0.2,0.7224999999999999,0.9709395947739988,0.3023122342543139,0.1704711272503395,0.5776,1.0,0.5638909310793364,6,1,6,False,,
