run_id,M,N,noise,mode,delta,p_channel,fidelity_init,fidelity_final,eps_L_init,eps_L_final,purity_init,purity_final,error_reduction_ratio,max_depth,twirling_enabled,bloch_r_init,bloch_r_final
M4_N512_dephase_z_iid_p_d0.90000_twirl,4,512,dephase_z,iid_p,0.9,0.9,0.0001,8.064376423588813e-12,0.9998999999999996,0.9999999999919356,0.4521217599999995,0.9951707433671744,1.0001000099929351,9,True,,
M4_N512_dephase_z_iid_p_d0.95000_twirl,4,512,dephase_z,iid_p,0.95,0.95,6.250000000020995e-06,4.689694813042599e-14,0.9999937499999992,0.9999999999999524,0.6708019506249988,0.998678876541429,1.000006250039016,9,True,,
M4_N512_dephase_z_iid_p_d0.99000_twirl,4,512,dephase_z,iid_p,0.99,0.99,9.999999980858652e-09,1.517883041479706e-17,0.9999999899999996,0.9999999999999992,0.9231213441273616,0.9998272229353014,1.0000000099999995,9,True,,
M4_N1024_dephase_z_iid_p_d0.01000_twirl,4,1024,dephase_z,iid_p,0.01,0.01,0.9605960099999992,0.9999567961745308,0.0394039899999997,4.320382546826526e-05,0.9231213441273616,0.9999135946822209,0.0010964327589227,10,True,,
M4_N1024_dephase_z_iid_p_d0.10000_twirl,4,1024,dephase_z,iid_p,0.1,0.1,0.6560999999999992,0.9987852660765352,0.3438999999999995,0.0012147339234636,0.4521217599999996,0.997572375412474,0.0035322300769514,10,True,,
M4_N1024_dephase_z_iid_p_d0.20000_twirl,4,1024,dephase_z,iid_p,0.2,0.2,0.4095999999999996,0.9875182850343186,0.5903999999999994,0.0124817149656803,0.2138137599999998,0.9752301259225566,0.0211411161342824,10,True,,
M4_N1024_dephase_z_iid_p_d0.30000_twirl,4,1024,dephase_z,iid_p,0.3,0.3,0.2400999999999999,0.8062897733969532,0.7598999999999996,0.1937102266030459,0.11316496,0.6570897755782779,0.2549154186117199,10,True,,
M4_N1024_dephase_z_iid_p_d0.40000_twirl,4,1024,dephase_z,iid_p,0.4,0.4,0.1295999999999999,0.2430751497193213,0.8703999999999998,0.7569248502806779,0.07311616,0.11210350940398,0.8696287342379113,10,True,,
M4_N1024_dephase_z_iid_p_d0.50000_twirl,4,1024,dephase_z,iid_p,0.5,0.5,0.0625,0.0624999999999999,0.9375,0.9375,0.0625000000000001,0.0625,0.9999999999999998,10,True,,
M4_N1024_dephase_z_iid_p_d0.60000_twirl,4,1024,dephase_z,iid_p,0.6,0.6,0.0255999999999999,0.0100705647336785,0.9743999999999994,0.9899294352663214,0.07311616,0.11210350940398,1.0159374335656015,10,True,,
M4_N1024_dephase_z_iid_p_d0.70000_twirl,4,1024,dephase_z,iid_p,0.7,0.7,0.0080999999999999,6.730020677461235e-05,0.9919,0.9999326997932244,0.1131649600000002,0.6570897755782772,1.0080982959907496,10,True,,
M4_N1024_dephase_z_iid_p_d0.80000_twirl,4,1024,dephase_z,iid_p,0.8,0.8,0.0016,4.684986713247157e-09,0.9983999999999996,0.999999995315013,0.2138137599999998,0.9752301259225572,1.0016025594100697,10,True,,
M4_N1024_dephase_z_iid_p_d0.90000_twirl,4,1024,dephase_z,iid_p,0.9,0.9,0.0001,5.281755935393483e-13,0.9998999999999996,0.9999999999994718,0.4521217599999995,0.9975723754124746,1.0001000100004722,10,True,,
M4_N1024_dephase_z_iid_p_d0.95000_twirl,4,1024,dephase_z,iid_p,0.95,0.95,6.250000000020995e-06,2.976351803907206e-15,0.9999937499999992,0.9999999999999964,0.6708019506249988,0.9993384591180838,1.00000625003906,10,True,,
M4_N1024_dephase_z_iid_p_d0.99000_twirl,4,1024,dephase_z,iid_p,0.99,0.99,9.999999980858652e-09,-7.806255641895629e-18,0.9999999899999996,0.9999999999999992,0.9231213441273616,0.9999135946822202,1.0000000099999995,10,True,,
M5_N2_dephase_z_iid_p_d0.01000_twirl,5,2,dephase_z,iid_p,0.01,0.01,0.9509900498999996,0.9740286193975144,0.0490099500999997,0.0259713806024842,0.9048435415136395,0.9488613868359118,0.5299205681599825,1,True,,
M5_N2_dephase_z_iid_p_d0.10000_twirl,5,2,dephase_z,iid_p,0.1,0.1,0.5904899999999993,0.6851544038491687,0.4095099999999996,0.3148455961508302,0.3707398431999995,0.4827346401277218,0.7688349396860407,1,True,,
M5_N2_dephase_z_iid_p_d0.20000_twirl,5,2,dephase_z,iid_p,0.2,0.2,0.3276799999999995,0.3798294968424248,0.6723199999999994,0.6201705031575747,0.1453933567999998,0.1777465609157771,0.9224335184994872,1,True,,
M5_N2_dephase_z_iid_p_d0.30000_twirl,5,2,dephase_z,iid_p,0.3,0.3,0.1680699999999999,0.1842257435388447,0.8319299999999998,0.8157742564611546,0.0656356768,0.0708417019319996,0.980580405155668,1,True,,
M5_N2_dephase_z_iid_p_d0.40000_twirl,5,2,dephase_z,iid_p,0.4,0.4,0.0777599999999999,0.0807369656142034,0.9222399999999996,0.919263034385796,0.0380204032,0.0385643134145533,0.9967720272226276,1,True,,
M5_N2_dephase_z_iid_p_d0.50000_twirl,5,2,dephase_z,iid_p,0.5,0.5,0.03125,0.0312499999999999,0.9687500000000002,0.9687499999999998,0.03125,0.03125,0.9999999999999996,1,True,,
M5_N2_dephase_z_iid_p_d0.60000_twirl,5,2,dephase_z,iid_p,0.6,0.6,0.0102399999999999,0.0099659482300241,0.9897599999999992,0.9900340517699756,0.0380204032,0.0385643134145533,1.0002768870938172,1,True,,
M5_N2_dephase_z_iid_p_d0.70000_twirl,5,2,dephase_z,iid_p,0.7,0.7,0.0024299999999999,0.0022858702585059,0.9975700000000004,0.9977141297414936,0.0656356768000001,0.0708417019319995,1.0001444808299098,1,True,,
M5_N2_dephase_z_iid_p_d0.80000_twirl,5,2,dephase_z,iid_p,0.8,0.8,0.00032,0.0002794694050734,0.99968,0.9997205305949264,0.1453933567999998,0.177746560915777,1.0000405435688684,1,True,,
M5_N2_dephase_z_iid_p_d0.90000_twirl,5,2,dephase_z,iid_p,0.9,0.9,1.0000000000011165e-05,7.295403317859138e-06,0.9999899999999996,0.999992704596682,0.3707398431999994,0.4827346401277217,1.0000027046237283,1,True,,
M5_N2_dephase_z_iid_p_d0.95000_twirl,5,2,dephase_z,iid_p,0.95,0.95,3.12499999998352e-07,1.944526228136959e-07,0.9999996874999988,0.9999998055473772,0.6070757653156238,0.7328915610241489,1.0000001180474152,1,True,,
M5_N2_dephase_z_iid_p_d0.99000_twirl,5,2,dephase_z,iid_p,0.99,0.99,9.999998707945167e-11,5.2497739938539e-11,0.9999999998999992,0.9999999999475015,0.9048435415136395,0.948861386835912,1.0000000000475022,1,True,,
M5_N4_dephase_z_iid_p_d0.01000_twirl,5,4,dephase_z,iid_p,0.01,0.01,0.9509900498999996,0.9865576532304826,0.0490099500999997,0.0134423467695164,0.9048435415136395,0.9733309994563109,0.2742779117727867,2,True,,
M5_N4_dephase_z_iid_p_d0.10000_twirl,5,4,dephase_z,iid_p,0.1,0.1,0.5904899999999993,0.7752315187541041,0.4095099999999996,0.2247684812458952,0.3707398431999995,0.6081087165625982,0.5488717766254683,2,True,,
M5_N4_dephase_z_iid_p_d0.20000_twirl,5,4,dephase_z,iid_p,0.2,0.2,0.3276799999999995,0.4400197568818059,0.6723199999999994,0.5599802431181933,0.1453933567999998,0.2224029195302674,0.8329073106827014,2,True,,
M5_N4_dephase_z_iid_p_d0.30000_twirl,5,4,dephase_z,iid_p,0.3,0.3,0.1680699999999999,0.2016268552308444,0.8319299999999998,0.7983731447691551,0.0656356768,0.0771667591654384,0.9596638476424162,2,True,,
M5_N4_dephase_z_iid_p_d0.40000_twirl,5,4,dephase_z,iid_p,0.4,0.4,0.0777599999999999,0.0837014291704554,0.9222399999999996,0.916298570829544,0.0380204032,0.0391548534031917,0.9935576106323132,2,True,,
M5_N4_dephase_z_iid_p_d0.50000_twirl,5,4,dephase_z,iid_p,0.5,0.5,0.03125,0.0312499999999999,0.9687500000000002,0.9687499999999994,0.03125,0.0312499999999999,0.9999999999999992,2,True,,
M5_N4_dephase_z_iid_p_d0.60000_twirl,5,4,dephase_z,iid_p,0.6,0.6,0.0102399999999999,0.0096393446915151,0.9897599999999992,0.9903606553084844,0.0380204032,0.0391548534031917,1.0006068696537396,2,True,,
M5_N4_dephase_z_iid_p_d0.70000_twirl,5,4,dephase_z,iid_p,0.7,0.7,0.0024299999999999,0.0020807409327637,0.9975700000000004,0.997919259067236,0.0656356768000001,0.0771667591654383,1.0003501098341323,2,True,,
M5_N4_dephase_z_iid_p_d0.80000_twirl,5,4,dephase_z,iid_p,0.8,0.8,0.00032,0.0002162617802882,0.99968,0.999783738219712,0.1453933567999998,0.2224029195302672,1.0001037714265686,2,True,,
M5_N4_dephase_z_iid_p_d0.90000_twirl,5,4,dephase_z,iid_p,0.9,0.9,1.0000000000011165e-05,3.752068157467337e-06,0.9999899999999996,0.9999962479318428,0.3707398431999994,0.608108716562598,1.0000062479943232,2,True,,
M5_N4_dephase_z_iid_p_d0.95000_twirl,5,4,dephase_z,iid_p,0.95,0.95,3.12499999998352e-07,7.216653423507805e-08,0.9999996874999988,0.999999927833465,0.6070757653156238,0.834204181767137,1.0000002403335413,2,True,,
M5_N4_dephase_z_iid_p_d0.99000_twirl,5,4,dephase_z,iid_p,0.99,0.99,9.999998707945167e-11,1.4272186601567347e-11,0.9999999998999992,0.9999999999857272,0.9048435415136395,0.973330999456311,1.000000000085728,2,True,,
M5_N8_dephase_z_iid_p_d0.01000_twirl,5,8,dephase_z,iid_p,0.01,0.01,0.9509900498999996,0.993137579768549,0.0490099500999997,0.0068624202314498,0.9048435415136395,0.9863314620696352,0.1400209593653494,3,True,,
M5_N8_dephase_z_iid_p_d0.10000_twirl,5,8,dephase_z,iid_p,0.1,0.1,0.5904899999999993,0.8518276679381425,0.4095099999999996,0.1481723320618564,0.3707398431999995,0.7289300625481957,0.361828360874842,3,True,,
M5_N8_dephase_z_iid_p_d0.20000_twirl,5,8,dephase_z,iid_p,0.2,0.2,0.3276799999999995,0.5095031836055763,0.6723199999999994,0.4904968163944229,0.1453933567999998,0.2833303203217268,0.7295585679355417,3,True,,
M5_N8_dephase_z_iid_p_d0.30000_twirl,5,8,dephase_z,iid_p,0.3,0.3,0.1680699999999999,0.2208008173010527,0.8319299999999998,0.7791991826989456,0.0656356768,0.0849226586952267,0.9366162810560332,3,True,,
M5_N8_dephase_z_iid_p_d0.40000_twirl,5,8,dephase_z,iid_p,0.4,0.4,0.0777599999999999,0.0866944004325427,0.9222399999999996,0.9133055995674564,0.0380204032,0.0397965842317122,0.9903122826676968,3,True,,
M5_N8_dephase_z_iid_p_d0.50000_twirl,5,8,dephase_z,iid_p,0.5,0.5,0.03125,0.0312499999999999,0.9687500000000002,0.9687499999999996,0.03125,0.03125,0.9999999999999992,3,True,,
M5_N8_dephase_z_iid_p_d0.60000_twirl,5,8,dephase_z,iid_p,0.6,0.6,0.0102399999999999,0.009268186399986,0.9897599999999992,0.9907318136000138,0.0380204032,0.0397965842317122,1.0009818679275932,3,True,,
M5_N8_dephase_z_iid_p_d0.70000_twirl,5,8,dephase_z,iid_p,0.7,0.7,0.0024299999999999,0.0018256068731234,0.9975700000000004,0.998174393126876,0.0656356768000001,0.0849226586952266,1.0006058653797485,3,True,,
M5_N8_dephase_z_iid_p_d0.80000_twirl,5,8,dephase_z,iid_p,0.8,0.8,0.00032,0.0001428620941185,0.99968,0.9998571379058796,0.1453933567999998,0.2833303203217266,1.0001771946081544,3,True,,
M5_N8_dephase_z_iid_p_d0.90000_twirl,5,8,dephase_z,iid_p,0.9,0.9,1.0000000000011165e-05,1.243494497810972e-06,0.9999899999999996,0.9999987565055012,0.3707398431999994,0.7289300625481954,1.0000087565930675,3,True,,
M5_N8_dephase_z_iid_p_d0.95000_twirl,5,8,dephase_z,iid_p,0.95,0.95,3.12499999998352e-07,1.492247338091246e-08,0.9999996874999988,0.9999999850775264,0.6070757653156238,0.9043053898468562,1.0000002975776203,3,True,,
M5_N8_dephase_z_iid_p_d0.99000_twirl,5,8,dephase_z,iid_p,0.99,0.99,9.999998707945167e-11,1.9758922077204374e-12,0.9999999998999992,0.9999999999980234,0.9048435415136395,0.9863314620696352,1.000000000098024,3,True,,
M5_N16_dephase_z_iid_p_d0.01000_twirl,5,16,dephase_z,iid_p,0.01,0.01,0.9509900498999996,0.9965252558726784,0.0490099500999997,0.0034747441273203,0.9048435415136395,0.9930649678128808,0.070898748524136,4,True,,
M5_N16_dephase_z_iid_p_d0.10000_twirl,5,16,dephase_z,iid_p,0.1,0.1,0.5904899999999993,0.90945356710121,0.4095099999999996,0.0905464328987885,0.3707398431999995,0.8284415104494114,0.2211092107611258,4,True,,
M5_N16_dephase_z_iid_p_d0.20000_twirl,5,16,dephase_z,iid_p,0.2,0.2,0.3276799999999995,0.5882668156212947,0.6723199999999994,0.4117331843787041,0.1453933567999998,0.3643218819223126,0.6124065688640893,4,True,,
M5_N16_dephase_z_iid_p_d0.30000_twirl,5,16,dephase_z,iid_p,0.3,0.3,0.1680699999999999,0.2424743489661756,0.8319299999999998,0.7575256510338239,0.0656356768,0.0945792181499791,0.9105641713050664,4,True,,
M5_N16_dephase_z_iid_p_d0.40000_twirl,5,16,dephase_z,iid_p,0.4,0.4,0.0777599999999999,0.0897697137113664,0.9222399999999996,0.9102302862886328,0.0380204032,0.0404958944073746,0.986977669900062,4,True,,
M5_N16_dephase_z_iid_p_d0.50000_twirl,5,16,dephase_z,iid_p,0.5,0.5,0.03125,0.0312499999999999,0.9687500000000002,0.9687499999999992,0.03125,0.03125,0.9999999999999992,4,True,,
M5_N16_dephase_z_iid_p_d0.60000_twirl,5,16,dephase_z,iid_p,0.6,0.6,0.0102399999999999,0.008862865995013,0.9897599999999992,0.9911371340049866,0.0380204032,0.0404958944073746,1.00139138175415,4,True,,
M5_N16_dephase_z_iid_p_d0.70000_twirl,5,16,dephase_z,iid_p,0.7,0.7,0.0024299999999999,0.0015387133518475,0.9975700000000004,0.9984612866481528,0.0656356768000001,0.094579218149979,1.0008934577504858,4,True,,
M5_N16_dephase_z_iid_p_d0.80000_twirl,5,16,dephase_z,iid_p,0.8,0.8,0.00032,7.702663849664816e-05,0.99968,0.9999229733615024,0.1453933567999998,0.3643218819223124,1.0002430511378666,4,True,,
M5_N16_dephase_z_iid_p_d0.90000_twirl,5,16,dephase_z,iid_p,0.9,0.9,1.0000000000011165e-05,2.4584629198562e-07,0.9999899999999996,0.999999754153708,0.3707398431999994,0.8284415104494112,1.000009754251251,4,True,,
M5_N16_dephase_z_iid_p_d0.95000_twirl,5,16,dephase_z,iid_p,0.95,0.95,3.12499999998352e-07,1.6449420302642551e-09,0.9999996874999988,0.9999999983550572,0.6070757653156238,0.9475815049512188,1.0000003108551554,4,True,,
M5_N16_dephase_z_iid_p_d0.99000_twirl,5,16,dephase_z,iid_p,0.99,0.99,9.999998707945167e-11,1.3808472520230458e-13,0.9999999998999992,0.9999999999998612,0.9048435415136395,0.9930649678128808,1.000000000099862,4,True,,
M5_N32_dephase_z_iid_p_d0.01000_twirl,5,32,dephase_z,iid_p,0.01,0.01,0.9509900498999996,0.998249672663837,0.0490099500999997,0.001750327336162,0.9048435415136395,0.9965030174018072,0.0357137139007632,5,True,,
M5_N32_dephase_z_iid_p_d0.10000_twirl,5,32,dephase_z,iid_p,0.1,0.1,0.5904899999999993,0.9481178766201052,0.4095099999999996,0.0518821233798936,0.3707398431999995,0.8993965321092778,0.1266931781394682,5,True,,
M5_N32_dephase_z_iid_p_d0.20000_twirl,5,32,dephase_z,iid_p,0.2,0.2,0.3276799999999995,0.673667009176559,0.6723199999999994,0.3263329908234402,0.1453933567999998,0.466490555244309,0.4853834347088299,5,True,,
M5_N32_dephase_z_iid_p_d0.30000_twirl,5,32,dephase_z,iid_p,0.3,0.3,0.1680699999999999,0.2676233024079266,0.8319299999999998,0.7323766975920724,0.0656356768,0.1068621229154868,0.8803345204429128,5,True,,
M5_N32_dephase_z_iid_p_d0.40000_twirl,5,32,dephase_z,iid_p,0.4,0.4,0.0777599999999999,0.0929947327453293,0.9222399999999996,0.9070052672546702,0.0380204032,0.0412618573725832,0.9834807287199324,5,True,,
M5_N32_dephase_z_iid_p_d0.50000_twirl,5,32,dephase_z,iid_p,0.5,0.5,0.03125,0.0312499999999999,0.9687500000000002,0.9687499999999996,0.03125,0.0312499999999999,0.9999999999999992,5,True,,
M5_N32_dephase_z_iid_p_d0.60000_twirl,5,32,dephase_z,iid_p,0.6,0.6,0.0102399999999999,0.0084363615795617,0.9897599999999992,0.991563638420438,0.0380204032,0.0412618573725832,1.0018222987597385,5,True,,
M5_N32_dephase_z_iid_p_d0.70000_twirl,5,32,dephase_z,iid_p,0.7,0.7,0.0024299999999999,0.0012440286150634,0.9975700000000004,0.9987559713849362,0.0656356768000001,0.1068621229154866,1.0011888603155024,5,True,,
M5_N32_dephase_z_iid_p_d0.80000_twirl,5,32,dephase_z,iid_p,0.8,0.8,0.00032,3.243426607049239e-05,0.99968,0.9999675657339282,0.1453933567999998,0.4664905552443085,1.0002876577844193,5,True,,
M5_N32_dephase_z_iid_p_d0.90000_twirl,5,32,dephase_z,iid_p,0.9,0.9,1.0000000000011165e-05,2.8128841969827124e-08,0.9999899999999996,0.999999971871158,0.3707398431999994,0.8993965321092778,1.0000099719708782,5,True,,
M5_N32_dephase_z_iid_p_d0.95000_twirl,5,32,dephase_z,iid_p,0.95,0.95,3.12499999998352e-07,9.67894580333722e-11,0.9999996874999988,0.99999999990321,0.6070757653156238,0.9722916768638352,1.000000312403309,5,True,,
M5_N32_dephase_z_iid_p_d0.99000_twirl,5,32,dephase_z,iid_p,0.99,0.99,9.999998707945167e-11,4.893505939344987e-15,0.9999999998999992,0.9999999999999944,0.9048435415136395,0.996503017401807,1.0000000000999951,5,True,,
M5_N64_dephase_z_iid_p_d0.01000_twirl,5,64,dephase_z,iid_p,0.01,0.01,0.9509900498999996,0.999121482118842,0.0490099500999997,0.0008785178811567,0.9048435415136395,0.9982438898365288,0.0179252963809232,6,True,,
M5_N64_dephase_z_iid_p_d0.10000_twirl,5,64,dephase_z,iid_p,0.1,0.1,0.5904899999999993,0.9717331585920252,0.4095099999999996,0.0282668414079737,0.3707398431999995,0.9444118996388028,0.0690260101291147,6,True,,
M5_N64_dephase_z_iid_p_d0.20000_twirl,5,64,dephase_z,iid_p,0.2,0.2,0.3276799999999995,0.759476991965576,0.6723199999999994,0.240523008034423,0.1453933567999998,0.5844264243878787,0.3577507853915149,6,True,,
M5_N64_dephase_z_iid_p_d0.30000_twirl,5,64,dephase_z,iid_p,0.3,0.3,0.1680699999999999,0.2975312153109984,0.8319299999999998,0.7024687846890013,0.0656356768,0.1228998107419543,0.8443844850997096,6,True,,
M5_N64_dephase_z_iid_p_d0.40000_twirl,5,64,dephase_z,iid_p,0.4,0.4,0.0777599999999999,0.0964513796738982,0.9222399999999996,0.9035486203261012,0.0380204032,0.042107287807065,0.9797326296041176,6,True,,
M5_N64_dephase_z_iid_p_d0.50000_twirl,5,64,dephase_z,iid_p,0.5,0.5,0.03125,0.0312499999999999,0.9687500000000002,0.9687499999999996,0.03125,0.0312499999999999,0.9999999999999992,6,True,,
M5_N64_dephase_z_iid_p_d0.60000_twirl,5,64,dephase_z,iid_p,0.6,0.6,0.0102399999999999,0.0080046085310848,0.9897599999999992,0.9919953914689146,0.0380204032,0.042107287807065,1.0022585187004076,6,True,,
M5_N64_dephase_z_iid_p_d0.70000_twirl,5,64,dephase_z,iid_p,0.7,0.7,0.0024299999999999,0.0009679907459087,0.9975700000000004,0.9990320092540912,0.0656356768000001,0.122899810741954,1.001465570590626,6,True,,
M5_N64_dephase_z_iid_p_d0.80000_twirl,5,64,dephase_z,iid_p,0.8,0.8,0.0003200000000000104,1.0526726942034922e-05,0.99968,0.9999894732730571,0.14539335679999982,0.5844264243878784,1.0003095723362048,6,True,,
